"review_id","rating_date","count_helpful","count_unhelpful","employee_job_end_year","employee_length","employee_status","covid_related_review","flags_business_outlook","flags_ceo_approval","flags_recommend_frend","rating_culture_values","rating_diversity_inclusion","rating_overall","rating_work_life","summary","company_name","employee_location","employee_job_title","advice_to_management","review_pros","review_cons","rating_compensation_benefits","rating_senior_leadership","rating_career_opportunities","sector","rating_year","helpfulness_score","career_missing","employee_job_quit","employee_job_start_year","has_review_text","distilbert_summary_label","distilbert_summary_score","distilbert_pros_label","distilbert_pros_score","distilbert_cons_label","distilbert_cons_score","distilbert_advice_label","distilbert_advice_score","distilbert_summary_signed","distilbert_pros_signed","distilbert_cons_signed","distilbert_advice_signed","roberta_summary_label","roberta_summary_score","roberta_pros_label","roberta_pros_score","roberta_cons_label","roberta_cons_score","roberta_advice_label","roberta_advice_score","roberta_summary_signed","roberta_pros_signed","roberta_cons_signed","roberta_advice_signed","vader_summary_neg","vader_summary_neu","vader_summary_pos","vader_summary_compound","vader_pros_neg","vader_pros_neu","vader_pros_pos","vader_pros_compound","vader_cons_neg","vader_cons_neu","vader_cons_pos","vader_cons_compound","vader_advice_neg","vader_advice_neu","vader_advice_pos","vader_advice_compound","summary_wc","pros_wc","cons_wc","advice_wc"
68334974,"2022-08-25",4,0,2021,2,"",0,"NEUTRAL","DISAPPROVE","NEGATIVE",1,1,3,1,"Great company ruined by horrible management.","Getir","","","","A lot was learned when joining Getir. Teammates and boss were amazing, quickly developing business acumen. Deep and meaningful relationships were established with teammates, making work enjoyable.","Things went downhill once former consultants were brought into C-level positions. While founders and new hires may be smart, professionalism and company history are needed to avoid issues, such as placing underqualified family members in key roles. The pandemic boost helped, but the company swelled with underqualified people in redundant positions, overburdening those doing actual work. Management was absent.",2,1,3,"Retail",2022,4,TRUE,TRUE,2019,TRUE,"NEGATIVE",0.999800264835358,"POSITIVE",0.99987256526947,"NEGATIVE",0.999448120594025,"POSITIVE",0.748120903968811,-0.999800264835358,0.99987256526947,-0.999448120594025,0.748120903968811,"negative",0.937241733074188,"positive",0.980203866958618,"negative",0.761624932289124,"positive",0.401298612356186,-0.937241733074188,0.980203866958618,-0.761624932289124,0.401298612356186,0.482,0.219,0.299,-0.3612,0,0.727,0.273,0.8402,0.026,0.914,0.06,0.2732,0,0,0,0,6,27,59,0
57254757,"2021-12-30",3,0,NA,4,"REGULAR",1,"NEGATIVE","NO_OPINION","NEGATIVE",1,2,2,1,"Great place to learn, bad place to work.","Hitachi","Jalgaon","Process","Listen to employee opinions. Work on proper communication structure. Identify who's working hard and who's stealing credit.","Huge brand name. Great learning experience. Good canteen facility.","Very low salary compared to the market. No growth opportunities. Politics, favoritism, bad working environment.",1,1,1,"Manufacturing",2021,3,FALSE,FALSE,2017,TRUE,"POSITIVE",0.994342803955078,"POSITIVE",0.999817788600922,"NEGATIVE",0.999730288982391,"POSITIVE",0.643557250499725,0.994342803955078,0.999817788600922,-0.999730288982391,0.643557250499725,"negative",0.824771881103516,"positive",0.98244434595108,"negative",0.908485889434814,"neutral",0.726057291030884,-0.824771881103516,0.98244434595108,-0.908485889434814,0,0.257,0.441,0.301,0.1531,0,0.392,0.608,0.8519,0.467,0.455,0.077,-0.8206,0.235,0.645,0.12,-0.3612,8,9,15,17
68335100,"2022-08-25",1,0,2022,1,"CONTRACT",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"High Turnover for a reason.","Haleon","London, England","Anonymous Contractor","There should be a direct support/advice service to HR, as C-Suite leaders are unaware of the poor culture due to SLT manipulating feedback. Take escalations of professional misconduct seriously and conduct fair investigations. Consider people/leadership training for some managers.","Great pay.","The company culture is very toxic, and I would not recommend returning or working here. Senior leaders gossip and form cliques, openly discussing staff and other leaders. Some leaders bully and intimidate, which is known, but complaints are ignored, and there's no safeguarding for non-management staff, leading to retaliation. Incidents include staff crying on calls, working while sick, requests not to take holidays, delivery metric manipulation to punish team members, requests for cameras to be on despite valid reasons, and team member burnout. Most people work evenings and weekends, and employees are often fired before replacements are onboarded, leading to zero handover and increased team stress. It's an unhappy workplace, despite colleague relationships. The workload is unrealistic and stressful. There are many other well-paying roles with realistic workloads, competent managers, and less office politics.",1,1,1,"Healthcare",2022,1,FALSE,TRUE,2021,TRUE,"NEGATIVE",0.995552957057953,"POSITIVE",0.999794542789459,"NEGATIVE",0.997626960277557,"NEGATIVE",0.998195469379425,-0.995552957057953,0.999794542789459,-0.997626960277557,-0.998195469379425,"neutral",0.725434720516205,"positive",0.946355938911438,"negative",0.890733540058136,"negative",0.535530507564545,0,0.946355938911438,-0.890733540058136,-0.535530507564545,0,1,0,0,0.255,0,0.745,0.5719,0.294,0.673,0.033,-0.9923,0.2,0.749,0.051,-0.7003,5,2,134,39
35960932,"2020-09-14",0,0,2017,2,"REGULAR",0,"POSITIVE","APPROVE","POSITIVE",5,5,5,5,"Good","Accenture","Bengaluru","New Business Operations Associate","","Good cab facility, good food, excellent work environment.","Mental pressure, work partiality, stress.",5,4,5,"Professional Services",2020,0,FALSE,TRUE,2015,TRUE,"POSITIVE",0.999816119670868,"POSITIVE",0.999853491783142,"NEGATIVE",0.991206228733063,"POSITIVE",0.748120903968811,0.999816119670868,0.999853491783142,-0.991206228733063,0.748120903968811,"positive",0.684437334537506,"positive",0.963854491710663,"negative",0.759790420532227,"positive",0.401298612356186,0.684437334537506,0.963854491710663,-0.759790420532227,0.401298612356186,0,0,1,0.4404,0,0.345,0.655,0.8591,0.625,0.375,0,-0.6124,0,0,0,0,1,8,5,0
4104367,"2014-04-22",17,1,2014,1,"CONTRACT",0,"NEGATIVE","","NEGATIVE",1,4,1,5,"Your job is in the hands of drunk, stoned, or angry passengers. Can good judgment be expected from them?","Uber","Los Angeles, CA","Driver","Scrap the rating system. Implement a live support system instead of responding to emails 3 or 4 days later.","Paid on time. Plenty of passengers. Fairly anonymous, reducing victimization by hostile cab drivers. Airport trips are generally incident-free and pay the most. One nice rider bought dinner.","The driver rating system is fatally flawed. Failure to maintain a 4.7 rating (or 94%) results in termination. Passengers are often drunk, intoxicated, or angry, affecting ratings. The training video's advice ('Hold the door for passengers, offer them water, and you'll get 5-star ratings every time') is misleading. Management does nothing to address driver problems, offering 'Drive more hours' as a solution. The app only shows the correct address about half the time. Incidents include passengers throwing up in the back seat and getting into fistfights.",2,1,1,"Transportation",2014,16,FALSE,TRUE,2013,TRUE,"NEGATIVE",0.989052593708038,"POSITIVE",0.982991337776184,"NEGATIVE",0.999678492546082,"NEGATIVE",0.999760210514069,-0.989052593708038,0.982991337776184,-0.999678492546082,-0.999760210514069,"negative",0.901347696781158,"positive",0.803581953048706,"negative",0.891766548156738,"negative",0.642949223518372,-0.901347696781158,0.803581953048706,-0.891766548156738,-0.642949223518372,0.232,0.65,0.118,-0.4215,0.212,0.698,0.09,-0.4976,0.213,0.765,0.023,-0.9607,0,0.87,0.13,0.4019,19,28,86,19
60348833,"2022-02-27",3,0,2018,4,"",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,2,"Terrible company to work for.","Teachers Federal Credit Union","","","","Learned underwriting skills.","Terrible management, terrible benefits, no incentive plan, no updated policies, favoritism.",1,1,3,"Finance",2022,3,TRUE,TRUE,2014,TRUE,"NEGATIVE",0.999715983867645,"POSITIVE",0.995878577232361,"NEGATIVE",0.999149322509766,"POSITIVE",0.748120903968811,-0.999715983867645,0.995878577232361,-0.999149322509766,0.748120903968811,"negative",0.942296504974365,"neutral",0.723599016666412,"negative",0.934110760688782,"positive",0.401298612356186,-0.942296504974365,0,-0.934110760688782,0.401298612356186,0.437,0.563,0,-0.4767,0,1,0,0,0.531,0.252,0.217,-0.7359,0,0,0,0,5,3,11,0
56200741,"2021-12-03",0,0,2019,1,"PART_TIME",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Save your Mental Health.","Anheuser-Busch InBev","","Transportation Planner","Invest in new systems and stop equating 'hard-working people' with those who work 24/7. The company is losing many employees daily, and management questions why people are leaving. Overworking people without paying overtime indicates a mental issue with management.","Nice office, modern building, free coffee.","Be prepared for lack of sleep and food, as only work matters; lunch breaks are non-existent. Systems are outdated, inefficient, and a waste of time; modern systems would improve efficiency and effectiveness. Questionable use of Excel.",1,1,1,"Manufacturing",2021,0,FALSE,TRUE,2018,TRUE,"NEGATIVE",0.988532185554504,"POSITIVE",0.999797165393829,"NEGATIVE",0.999605000019073,"NEGATIVE",0.999493837356567,-0.988532185554504,0.999797165393829,-0.999605000019073,-0.999493837356567,"neutral",0.617681801319122,"positive",0.963458657264709,"negative",0.871514081954956,"negative",0.734176874160767,0,0.963458657264709,-0.871514081954956,-0.734176874160767,0,0.484,0.516,0.4939,0,0.396,0.604,0.7269,0.156,0.6,0.244,0.4767,0.115,0.885,0,-0.5859,4,6,36,39
46301921,"2021-04-30",0,0,2020,1,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",5,5,5,4,"Wonderful company.","RBC","Moncton, NB","Banking Advisor","More downtime between calls would help morale.","Very welcoming. They understand and treat employees as human beings.","The phones are very busy.",4,5,5,"Finance",2021,0,FALSE,TRUE,2019,TRUE,"POSITIVE",0.999875545501709,"POSITIVE",0.999833703041077,"NEGATIVE",0.99895441532135,"NEGATIVE",0.994173467159271,0.999875545501709,0.999833703041077,-0.99895441532135,-0.994173467159271,"positive",0.971340358257294,"positive",0.955752372741699,"neutral",0.584555685520172,"positive",0.566610097885132,0.971340358257294,0.955752372741699,0,0.566610097885132,0,0.213,0.787,0.5719,0,0.576,0.424,0.7089,0,1,0,0,0,0.69,0.31,0.4019,2,10,5,7
83056342,"2024-01-04",0,0,2021,1,"REGULAR",0,"NEGATIVE","NO_OPINION","NEGATIVE",1,2,2,2,"Poor Management.","TD","Montreal, QC","Customer Service Representative","Trust your people.","Health plan, benefits, office, snacks.","Micromanagement. Low salary. Constant performance reviews.",1,1,1,"Finance",2024,0,FALSE,TRUE,2020,TRUE,"NEGATIVE",0.999816834926605,"POSITIVE",0.999507784843445,"NEGATIVE",0.995035409927368,"POSITIVE",0.99970018863678,-0.999816834926605,0.999507784843445,-0.995035409927368,0.99970018863678,"negative",0.868504524230957,"neutral",0.750062584877014,"negative",0.82975959777832,"positive",0.560149729251862,-0.868504524230957,0,-0.82975959777832,0.560149729251862,0.756,0.244,0,-0.4767,0,0.606,0.394,0.3818,0.296,0.704,0,-0.2732,0,0.377,0.623,0.5106,2,5,6,3
26174388,"2019-05-16",2,0,2019,6,"REGULAR",0,"NEUTRAL","DISAPPROVE","NEGATIVE",1,4,2,1,"High School Revisited.","UnitedHealth Group","","Project Manager","Parse evaluations for managers who report to a larger group in Vital Signs. When management's evaluations are cumulative for a group, incompetent managers can thrive and mismanage employees without accountability.","Starting pay is $15 an hour for most people.","At the highest levels, they are unprofessional, egotistical, and shallow. Medical benefits don't activate until thousands in debt, and management is incompetent.",1,1,2,"Healthcare",2019,2,FALSE,TRUE,2013,TRUE,"POSITIVE",0.522895991802216,"NEGATIVE",0.946066200733185,"NEGATIVE",0.99519145488739,"NEGATIVE",0.988420248031616,0.522895991802216,-0.946066200733185,-0.99519145488739,-0.988420248031616,"neutral",0.828338325023651,"neutral",0.839388251304626,"negative",0.937070548534393,"negative",0.564030528068542,0,0,-0.937070548534393,-0.564030528068542,0,1,0,0,0.149,0.851,0,-0.1027,0.355,0.559,0.086,-0.802,0.093,0.841,0.066,-0.2263,3,9,22,30
57124757,"2021-12-27",10,0,2021,6,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Leadership Lacks Integrity.","StackPath","","","","Frontline employees are dedicated, loyal, and incredibly hardworking. They have endured ridiculous deadlines and poor planning, yet achieved miracles with minimal complaints. Current and former StackPath employees are excellent candidates for individual contributor roles.","The company's leadership consists of finance professionals and incompetent individuals who have managed to rise. None have real experience managing a technology firm, and they spend most of their time covering this up instead of listening to experienced and knowledgeable people. Anyone who doesn't manage up to them is managed out, and the resulting mass exodus of talent is blamed on former employees. Too many fragile egos and insecurities at the management and executive level prevent ground-level employees from getting things done. The company has been stagnant for two years while competitors posted record profits.",1,1,4,"Technology",2021,10,TRUE,TRUE,2015,TRUE,"NEGATIVE",0.999743282794952,"POSITIVE",0.999599397182465,"NEGATIVE",0.999464690685272,"POSITIVE",0.748120903968811,-0.999743282794952,0.999599397182465,-0.999464690685272,0.748120903968811,"negative",0.894822835922241,"positive",0.964885473251343,"negative",0.897128283977509,"positive",0.401298612356186,-0.894822835922241,0.964885473251343,-0.897128283977509,0.401298612356186,0,0.435,0.565,0.3818,0.18,0.607,0.213,0.3612,0.086,0.849,0.065,-0.4939,0,0,0,0,3,34,95,0
14382355,"2017-03-28",2,0,2016,2,"REGULAR",0,"POSITIVE","NO_OPINION","POSITIVE",4,5,4,3,"Work hard, avoid drama.","Verizon","Riverdale, UT","Solutions Specialist","Get off your high horse. You were all sales reps once.","If you work hard and have ambition, you will be very successful and earn great commission. You decide your success; Verizon will not hinder you.","There are a lot of politics. A manager was a horrific bully who continually got away with picking on people, forming cliques with some and destroying others.",4,4,3,"Telecommunications",2017,2,FALSE,TRUE,2014,TRUE,"NEGATIVE",0.910629510879517,"POSITIVE",0.999808728694916,"NEGATIVE",0.986697733402252,"NEGATIVE",0.983909428119659,-0.910629510879517,0.999808728694916,-0.986697733402252,-0.983909428119659,"positive",0.547090768814087,"positive",0.917396366596222,"negative",0.895865559577942,"negative",0.69946551322937,0.547090768814087,0.917396366596222,-0.895865559577942,-0.69946551322937,0.643,0.357,0,-0.3818,0.041,0.612,0.347,0.9099,0.318,0.682,0,-0.9042,0,1,0,0,4,25,27,11
40806835,"2021-01-15",0,0,2020,20,"REGULAR",1,"NEGATIVE","NO_OPINION","POSITIVE",5,5,5,5,"One of the top employers.","Ford Motor Company","Bridgend, Wales","Production Operator","Perhaps too many managers are out of touch or big-headed. Overall, if you do your work, you are mostly left alone.","Well looked after. Good working environment. Sick scheme. Top pension. Approachable employer. Holiday bonus. Attendance bonus. Progression. Car scheme purchase. Ambassador program. Full canteen. Gym. Shower rooms. EDAP training funding. Weekly pay. Steady pay rises. On-site union. Cash machine. Regular breaks. Good shift pattern. Best hourly pay rate. Generous shift allowance. Cycle to work scheme. 8-hour shifts. Tuck shop (newspapers).","None really. Everything was more than generous, though perhaps some employees took it for granted.",5,4,5,"Manufacturing",2021,0,FALSE,TRUE,2000,TRUE,"POSITIVE",0.999591171741486,"POSITIVE",0.988623976707458,"POSITIVE",0.999558389186859,"NEGATIVE",0.999591767787933,0.999591171741486,0.988623976707458,0.999558389186859,-0.999591767787933,"positive",0.932975769042969,"positive",0.901819825172424,"positive",0.640690386295319,"negative",0.733516991138458,0.932975769042969,0.901819825172424,0.640690386295319,-0.733516991138458,0,0.69,0.31,0.2023,0.092,0.577,0.33,0.9657,0,0.7,0.3,0.6786,0.091,0.909,0,-0.25,5,60,15,21
79956225,"2023-09-11",0,0,2022,1,"PART_TIME",0,"POSITIVE","APPROVE","POSITIVE",5,4,5,5,"Review for McDonald's.","McDonald's","Surrey, BC","Front End Cashier","No","McDonald's has a good environment.","The store's location was bad.",5,4,4,"Hospitality",2023,0,FALSE,TRUE,2021,TRUE,"NEGATIVE",0.530764281749725,"POSITIVE",0.999831676483154,"NEGATIVE",0.999782860279083,"NEGATIVE",0.996445953845978,-0.530764281749725,0.999831676483154,-0.999782860279083,-0.996445953845978,"neutral",0.632556617259979,"positive",0.946565806865692,"negative",0.92870306968689,"neutral",0.440649569034576,0,0.946565806865692,-0.92870306968689,0,0,1,0,0,0,0.58,0.42,0.4404,0.467,0.533,0,-0.5423,1,0,0,-0.296,3,5,5,1
